Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2:00,657,1026,322,193,282,609,149,496,245,577,372,132
3:00,621,1055,265,199,280,662,172,460,240,577,327,148
4:00,588,1082,261,209,278,690,198,430,230,584,289,165
5:00,556,1106,248,215,266,721,211,406,208,586,263,186
6:00,549,1117,259,230,234,743,237,418,185,591,234,211
7:00,556,1158,262,237,190,750,252,408,178,587,221,244
8:00,559,1211,237,246,146,777,251,420,148,606,198,275
9:00,573,1222,203,287,117,782,265,435,132,605,187,307
10:00,629,1251,187,347,115,830,295,472,114,627,166,330
11:00,678,1273,178,443,165,851,333,515,87,628,152,348
